entry	uid	region_start	region_end	perc_cov	V6	Protein.names	Gene.Names	Organism	Length	DisProt	Involvement.in.disease	Interacts.with	InterPro	Subcellular.location..CC.	X3D	Organism..ID.	PubMed.ID	Gene.Ontology..cellular.component.	Gene.Ontology..biological.process.	Gene.Ontology..molecular.function.	Caution	local_pairwise_identity	Af1502_Rg1	other_Rg2	RMSA	TM_Score1	TM_Score2	Aligned_Length	max_TM_score
A0A1R4I0P0	A0A1R4I0P0_9GAMM	523	587	95.5882352941177	unreviewed	histidine kinase (EC 2.7.13.3)	CZ787_10050	Halomonas citrativorans	980				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		2742612		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:SJN13375.1}.	50.0	53.079	51.659	3.08	0.91693	0.92945	974	0.92945
A0A178LLS4	A0A178LLS4_9PSED	523	592	102.941176470588	unreviewed	histidine kinase (EC 2.7.13.3)	A4V15_10700	Pseudomonas oryzihabitans	982				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR013656;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		47885		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:OAN31899.1}.	48.6	53.079	51.406	3.82	0.87459	0.88448	970	0.88448
A0A1H8WY72	A0A1H8WY72_9PSED	523	592	102.941176470588	unreviewed	histidine kinase (EC 2.7.13.3)	SAMN02787149_10621	Pseudomonas sp. Snoq117.2	982				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR013656;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1500302		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]		48.6	53.079	51.101	4.7	0.82066	0.8297	951	0.8297
A0A1G9THV3	A0A1G9THV3_9GAMM	528	594	98.5294117647059	unreviewed	histidine kinase (EC 2.7.13.3)	SAMN05192555_113132	Franzmannia pantelleriensis	988				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		48727		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]		50.0	53.079	51.698	2.73	0.92139	0.92679	965	0.92679
A0A2M9T9R2	A0A2M9T9R2_9GAMM	523	588	97.0588235294118	unreviewed	histidine kinase (EC 2.7.13.3)	CWI66_15195	Halomonas sp. 141	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		2056666		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:PJX12901.1}.	50.0	53.079	51.967	3.17	0.91334	0.92486	976	0.92486
A0A6M1SGC0	A0A6M1SGC0_HALSX	523	588	97.0588235294118	unreviewed	histidine kinase (EC 2.7.13.3)	GBQ79_03195	Halomonas sp	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1486246		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:NGO88657.1}.	50.0	53.079	52.132	2.98	0.92109	0.93277	976	0.93277
A0A1E7PX32	A0A1E7PX32_9GAMM	524	589	97.0588235294118	unreviewed	histidine kinase (EC 2.7.13.3)	BG841_08625	Marinobacter sp. X15-166B	976				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR013767;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1897620		membrane [GO:0016020]	regulation of DNA-templated transcription [GO:0006355]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:OEY66514.1}.	45.8	53.079	50.419	4.52	0.81218	0.82641	895	0.82641
A0A5C8ZBE5	A0A5C8ZBE5_9GAMM	523	590	100.0	unreviewed	histidine kinase (EC 2.7.13.3)	FME95_06680	Reinekea thalattae	985				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR035965;IPR013767;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		2593301		membrane [GO:0016020]	regulation of DNA-templated transcription [GO:0006355]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:TXR54216.1}.	50.0	53.079	50.186	4.08	0.71609	0.72222	790	0.72222
F3L328	F3L328_9GAMM	530	598	101.470588235294	unreviewed	histidine kinase (EC 2.7.13.3)	IMCC3088_1952	Aequoribacter fuscus	986				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR000700;IPR035965;IPR013767;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		2518989	21551310	membrane [GO:0016020]	regulation of DNA-templated transcription [GO:0006355]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:EGG29268.1}.	52.8	53.079	49.821	3.31	0.76205	0.76798	812	0.76798
A0A3S0YXY7	A0A3S0YXY7_9GAMM	524	587	94.1176470588235	unreviewed	histidine kinase (EC 2.7.13.3)	ELY37_15195	Vreelandella populi	980				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		2498858		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:RUR44430.1}.	50.0	53.079	51.81	3.13	0.91599	0.92846	976	0.92846
A0A433KI33	A0A433KI33_9GAMM	523	587	95.5882352941177	unreviewed	histidine kinase (EC 2.7.13.3)	ELY38_15355	Vreelandella nanhaiensis	980				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1258546		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:RUR28961.1}.	50.0	53.079	52.012	2.79	0.92759	0.94034	975	0.94034
A0A7C9NR49	A0A7C9NR49_9GAMM	526	588	92.6470588235294	unreviewed	histidine kinase (EC 2.7.13.3)	GPL32_10590	Vreelandella alkaliphila	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		272774		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:NDL70947.1}.	48.6	53.079	51.883	3.34	0.90751	0.91892	976	0.91892
A0A1H8FQA3	A0A1H8FQA3_9GAMM	525	588	94.1176470588235	unreviewed	histidine kinase (EC 2.7.13.3)	SAMN04490369_100814	Vreelandella aquamarina	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		77097		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]		48.6	53.079	52.098	2.98	0.9223	0.93403	975	0.93403
A0A355PFE6	A0A355PFE6_HALSX	525	588	94.1176470588235	unreviewed	histidine kinase (EC 2.7.13.3)	DD373_10365	Halomonas sp	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1486246	30148503	membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:HBM44080.1}.	48.6	53.079	52.118	2.97	0.92216	0.93389	974	0.93389
A0A356QCT8	A0A356QCT8_HALSX	525	588	94.1176470588235	unreviewed	histidine kinase (EC 2.7.13.3)	DD685_02320	Halomonas sp	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1486246	30148503	membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:HBP77743.1}.	48.6	53.079	52.316	2.97	0.92533	0.93713	975	0.93713
A0A6F8SS81	A0A6F8SS81_9GAMM	525	588	94.1176470588235	unreviewed	histidine kinase (EC 2.7.13.3)	cbrA HMSLTHF_03370	Vreelandella aquamarina	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		77097		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]		48.6	53.079	52.308	2.94	0.92807	0.93993	976	0.93993
A0A6F8XG80	A0A6F8XG80_9GAMM	525	588	94.1176470588235	unreviewed	histidine kinase (EC 2.7.13.3)	cbrA HMEPL2_27810	Vreelandella aquamarina	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		77097		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]		48.6	53.079	52.118	2.96	0.92379	0.93554	976	0.93554
A0A857GNH8	A0A857GNH8_9GAMM	525	588	94.1176470588235	unreviewed	histidine kinase (EC 2.7.13.3)	CTT34_01910	Vreelandella aquamarina	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		77097		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]		48.6	53.079	52.018	3.26	0.91033	0.92179	976	0.92179
A0A3L7DUN7	A0A3L7DUN7_9GAMM	534	602	101.470588235294	unreviewed	histidine kinase (EC 2.7.13.3)	DWB85_17495	Seongchinamella sediminis	984				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR013767;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		2283635		membrane [GO:0016020]	regulation of DNA-templated transcription [GO:0006355]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:RLQ20475.1}.	56.9	53.079	51.913	3.94	0.73888	0.74601	804	0.74601
A0A291P2R7	A0A291P2R7_9GAMM	526	590	95.5882352941177	unreviewed	histidine kinase (EC 2.7.13.3)	BEI_0199	Halomonas beimenensis	984				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		475662	29026163	membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]		48.6	53.079	52.431	2.67	0.93555	0.94478	974	0.94478
A0A1H0A8E1	A0A1H0A8E1_9GAMM	525	589	95.5882352941177	unreviewed	histidine kinase (EC 2.7.13.3)	SAMN04487951_10415	Vreelandella arcis	977				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		416873		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]		50.0	53.079	51.866	3.26	0.90339	0.91833	967	0.91833
A0A6L8EF13	A0A6L8EF13_9GAMM	517	587	104.411764705882	unreviewed	histidine kinase (EC 2.7.13.3)	F4127_12835	Gammaproteobacteria bacterium	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR013767;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1913989		membrane [GO:0016020]	regulation of DNA-templated transcription [GO:0006355]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:MYH47521.1}.	47.2	53.079	51.009	4.67	0.80991	0.81973	927	0.81973
A0A3S1DP00	A0A3S1DP00_9GAMM	526	588	92.6470588235294	unreviewed	histidine kinase (EC 2.7.13.3)	ELY33_08295	Vreelandella andesensis	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		447567		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:RUR30806.1}.	48.6	53.079	51.655	3.63	0.8943	0.90543	975	0.90543
A0A5D9CWI1	A0A5D9CWI1_HALER	528	592	95.5882352941177	unreviewed	histidine kinase (EC 2.7.13.3)	FZZ93_13450	Halomonas eurihalina	991				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		42566		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:TZG35523.1}.	50.0	53.079	51.861	2.37	0.93753	0.94029	969	0.94029
A0A7W4Z663	A0A7W4Z663_9GAMM	533	600	100.0	unreviewed	histidine kinase (EC 2.7.13.3)	FHR99_000842	Litorivivens lipolytica	998				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1524264		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:MBB3046606.1}.	50.0	53.079	52.576	3.87	0.89051	0.88716	977	0.89051
A0A3D0KAP0	A0A3D0KAP0_9GAMM	526	588	92.6470588235294	unreviewed	histidine kinase (EC 2.7.13.3)	DEO68_00205	Halomonas campaniensis	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		213554	30148503	membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:HCA00617.1}.	48.6	53.079	51.902	3.05	0.92088	0.93259	974	0.93259
A0A6F8U0L3	A0A6F8U0L3_9GAMM	526	588	92.6470588235294	unreviewed	histidine kinase (EC 2.7.13.3)	HHSLTHF2_03730	Halomonas hydrothermalis	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		115561		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]		48.6	53.079	51.382	3.51	0.89978	0.91103	975	0.91103
A0A2E7BZR9	A0A2E7BZR9_9GAMM	535	601	98.5294117647059	unreviewed	histidine kinase (EC 2.7.13.3)	CME43_00660	Haliea sp	999				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR013767;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1932666		membrane [GO:0016020]	regulation of DNA-templated transcription [GO:0006355]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:MBM67977.1}.	48.6	53.079	52.194	3.03	0.77474	0.77099	815	0.77474
A0A4R8FHA8	A0A4R8FHA8_9GAMM	528	592	95.5882352941177	unreviewed	histidine kinase (EC 2.7.13.3)	DFO67_12117	Modicisalibacter xianhensis	985				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		442341		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:TDX24632.1}.	47.2	53.079	51.78	2.82	0.92455	0.93268	972	0.93268
A0A2D8R902	A0A2D8R902_9GAMM	538	598	89.7058823529412	unreviewed	histidine kinase (EC 2.7.13.3)	CME36_03910	Hahellaceae bacterium	1040				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR013656;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		2048971		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:MAM86440.1}.	45.8	53.079	52.809	4.65	0.83689	0.80349	971	0.83689
A0A1Y5GZF8	A0A1Y5GZF8_9GAMM	526	593	100.0	unreviewed	histidine kinase (EC 2.7.13.3)	A9Q99_07280	Gammaproteobacteria bacterium 45_16_T64	993				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR013767;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1856297		membrane [GO:0016020]	regulation of DNA-templated transcription [GO:0006355]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:OUS30266.1}.	55.6	53.079	50.65	4.78	0.82805	0.82883	941	0.82883
A0A1K1WJS7	A0A1K1WJS7_9GAMM	529	587	86.7647058823529	unreviewed	histidine kinase (EC 2.7.13.3)	SAMN02745752_01389	Marinospirillum alkaliphilum DSM 21637	977				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR013767;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1122209		membrane [GO:0016020]	regulation of DNA-templated transcription [GO:0006355]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]		43.1	53.079	47.936	4.36	0.64658	0.65727	711	0.65727
A0A2N5X0A1	A0A2N5X0A1_9GAMM	534	601	100.0	unreviewed	histidine kinase (EC 2.7.13.3)	C0039_14870	Pseudohalioglobus lutimaris	986				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR013767;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1737061		membrane [GO:0016020]	regulation of DNA-templated transcription [GO:0006355]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:PLW67917.1}.	51.4	53.079	52.143	3.45	0.75478	0.76064	808	0.76064
A0A2T5IVF3	A0A2T5IVF3_9GAMM	529	595	98.5294117647059	unreviewed	histidine kinase (EC 2.7.13.3)	C8N29_1168	Agitococcus lubricus	987				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1077255		cytoplasm [GO:0005737]; membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:PTQ87843.1}.	51.4	53.079	51.782	3.19	0.90759	0.91371	972	0.91371
A0A2A4HNC6	A0A2A4HNC6_9GAMM	525	588	94.1176470588235	unreviewed	histidine kinase (EC 2.7.13.3)	CPA45_08995	Vreelandella nigrificans	981				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		2042704		membrane [GO:0016020]		phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]	CAUTION: The sequence shown here is derived from an EMBL/GenBank/DDBJ whole genome shotgun (WGS) entry which is preliminary data. {ECO:0000313|EMBL:PCF95869.1}.	48.6	53.079	52.408	3.19	0.91439	0.92595	975	0.92595
A0A2K9LNY6	A0A2K9LNY6_9GAMM	526	593	100.0	unreviewed	histidine kinase (EC 2.7.13.3)	Kalk_16120	Ketobacter alkanivorans	995				IPR036890;IPR005467;IPR003661;IPR036097;IPR038377;IPR001734;IPR000014;IPR035965;IPR013767;IPR004358;	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.		1917421		membrane [GO:0016020]	regulation of DNA-templated transcription [GO:0006355]	ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]; transmembrane transporter activity [GO:0022857]		52.8	53.079	51.582	3.5	0.89671	0.89586	975	0.89671
